BusNumber,BusType,StopOrder,StopNameKorean,StopNameRomanized,StopNameNaver,Latitude,Longitude
308(기본),3,52,초곡삼구트리니엔,Cho-gok Sam-gu Teu-ri-ni-en,Chogok Samgutrinien,36.097132,129.335715
308(기본),3,53,초곡초등학교,Cho-gok Cho-deung Hak-gyo,Chogok Elementary School,36.096508,129.334561
308(기본),3,54,초곡리슈빌,Cho-gok Ri-shu-bil,Chogokrishville,36.096007,129.332762
308(기본),3,55,선린대학후문,Seon-rin Daehak Hu-mun,,36.093433,129.333464
308(기본),3,56,지엔하임아파트,Ji-en-ha-im A-pa-teu,Zienheim Apartments,36.093413,129.338037
308(기본),3,57,초곡지구,Cho-gok Ji-gu,Chogok district,36.095591,129.340025
308(기본),3,58,흥해공고,Hung-hae Gong-go,Heunghae Technical High School,36.103991,129.342287
308(기본),3,59,남성리,Nam-seong-ri,Namseongni,35.974296,129.355338
308(기본),3,60,흥해환승센터,Hung-hae Hwan-seung Sent-teo,Heunghae Transfer Center,36.110357,129.347259
308(기본),3,61,마산사거리(방통대),Ma-san Sa-geori (Bang-tong-dae),,36.111442,129.342328
308(기본),3,62,한동맨션,Han-dong Maen-syeon,Handong Mansion,36.111973,129.338421
308(기본),3,63,북송리,Buk-song-ri,Buksongni,36.112418,129.322195
308(기본),3,64,흥해서부초등학교,Hung-hae Seo-bu Cho-deung Hak-gyo,,36.113042,129.317058
308(기본),3,65,매산리,Mae-san-ri,Maesalli,36.112987,129.310444
308(기본),3,66,농업기술센터,Nong-eop Gi-sul Sent-teo,Agricultural Technology Center,36.11388,129.304774
308(기본),3,67,백련마을,Baeg-ryeon Maeul,Baengnyeon Village,36.114338,129.301817
308(기본),3,68,용연지입구,Yong-yeon Ji Ip-gu,,36.118596,129.297449
308(기본),3,69,용연저수지,Yong-yeon Jeo-su-ji,Yongyeon Reservoir,36.124344,129.294752
308(기본),3,70,아랫범촌,A-raet Beom-chon,Araetbeomchon,36.127933,129.288954
308(기본),3,71,호리,Ho-ri,Hori,36.12862,129.282915
308(기본),3,72,가척,Ga-cheok,a family crest,36.129535,129.276802
308(기본),3,73,사정1리,Sa-jeong Il-ri,Sajeong 1 Ri,36.130209,129.271785
308(기본),3,74,토성2리,To-seong I-ri,Toseong 2 Ri,36.128475,129.267722
308(기본),3,75,신광면행정복지센터,Sin-gwang Myeon Haeng-jeong Bok-ji Sent-teo,,36.128459,129.263125
308(기본),3,76,신광면행정복지센터,Sin-gwang Myeon Haeng-jeong Bok-ji Sent-teo,,36.128459,129.263125
308(기본),3,77,토성2리,To-seong I-ri,Toseong 2 Ri,36.128475,129.267722
308(기본),3,78,사정1리,Sa-jeong Il-ri,Sajeong 1 Ri,36.130209,129.271785
308(기본),3,79,가척,Ga-cheok,a family crest,36.129535,129.276802
308(기본),3,80,호리,Ho-ri,Hori,36.12862,129.282915
308(기본),3,81,아랫범촌,A-raet Beom-chon,Araetbeomchon,36.127933,129.288954
308(기본),3,82,용연저수지,Yong-yeon Jeo-su-ji,Yongyeon Reservoir,36.124344,129.294752
308(기본),3,83,용연지입구,Yong-yeon Ji Ip-gu,,36.118596,129.297449
308(기본),3,84,백련마을,Baeg-ryeon Maeul,Baengnyeon Village,36.114338,129.301817
308(기본),3,85,농업기술센터,Nong-eop Gi-sul Sent-teo,Agricultural Technology Center,36.11388,129.304774
308(기본),3,86,매산리,Mae-san-ri,Maesalli,36.112987,129.310444
308(기본),3,87,흥해서부초등학교,Hung-hae Seo-bu Cho-deung Hak-gyo,,36.113042,129.317058
308(기본),3,88,북송리,Buk-song-ri,Buksongni,36.112418,129.322195
308(기본),3,89,한동맨션,Han-dong Maen-syeon,Handong Mansion,36.111973,129.338421
308(기본),3,90,마산사거리(방통대),Ma-san Sa-geori (Bang-tong-dae),,36.111442,129.342328
308(기본),3,91,흥해환승센터,Hung-hae Hwan-seung Sent-teo,Heunghae Transfer Center,36.110357,129.347259
308(기본),3,92,남성리,Nam-seong-ri,Namseongni,35.974296,129.355338
308(기본),3,93,흥해읍행정복지센터,Hung-hae Eup Haeng-jeong Bok-ji Sent-teo,,36.108203,129.343281
308(기본),3,94,흥해공고,Hung-hae Gong-go,Heunghae Technical High School,36.103991,129.342287
308(기본),3,95,초곡지구,Cho-gok Ji-gu,Chogok district,36.095591,129.340025
308(기본),3,96,지엔하임아파트,Ji-en-ha-im A-pa-teu,Zienheim Apartments,36.093413,129.338037
308(기본),3,97,선린대학후문,Seon-rin Daehak Hu-mun,,36.093433,129.333464
308(기본),3,98,초곡리슈빌,Cho-gok Ri-shu-bil,Chogokrishville,36.096007,129.332762
308(기본),3,99,초곡초등학교,Cho-gok Cho-deung Hak-gyo,Chogok Elementary School,36.096508,129.334561
308(기본),3,100,초곡삼구트리니엔,Cho-gok Sam-gu Teu-ri-ni-en,Chogok Samgutrinien,36.097132,129.335715
308(기본),3,101,성곡1리,Seong-gok Il-ri,Seonggok 1 Ri,36.091176,129.341673
308(기본),3,102,선린대학교입구,Seon-rin Daehak-gyo Ip-gu,,36.089246,129.340923
308(기본),3,103,성곡검문소,Seong-gok Geom-mun-so,Seonggok Checkpoint,36.083182,129.342607
308(기본),3,104,달전리,Dal-jeon-ri,Daljeonlli,36.036139,129.289069
308(기본),3,105,달전->중앙고,Dal-jeon -> Jung-ang Go,,#N/A,#N/A
308(기본),3,106,포항 중앙고등학교,Po-hang Jung-ang Go-deung Hak-gyo,Pohang Jungang High School,36.064004,129.351887
308(기본),3,107,영신고등학교,Yeong-sin Go-deung Hak-gyo,Yeongsin High School,36.061333,129.353375
308(기본),3,108,유성여자고등학교,Yu-seong Yeo-ja Go-deung Hak-gyo,,36.053857,129.358442
308(기본),3,109,우현우방아파트,Wi-hyeon U-bang A-pa-teu,Woobang lu sell Apartment,#N/A,#N/A
308(기본),3,110,대동우방아파트,Dae-dong U-bang A-pa-teu,,36.049733,129.362173
308(기본),3,111,건강가정다문화센터,Geon-gang Ga-jeong Da-mun-hwa Sent-teo,,36.047859,129.365578
308(기본),3,112,선린병원,Seon-rin Byeong-won,Seollin Hospital,36.047755,129.367636
308(기본),3,113,북부시장,Buk-bu Si-jang,Bukbu Market,36.045141,129.367968
308(기본),3,114,국민건강보험공단,Guk-min Geon-gang Bo-heom Gong-dan,National Health Insurance Service,36.041924,129.367056
308(기본),3,115,중앙상가,Jung-ang Sang-ga,Jungang Commercial Center,36.037844,129.3654
308(기본),3,116,죽도시장,Juk-do Si-jang,Jukdo Market,36.035694,129.365236
308(기본),3,117,오거리,Oh-geori,Ogeori,36.031311,129.366234
308(기본),3,118,고속버스터미널,Go-sok Beo-seu-teo-mi-neol,Express Bus Terminal,36.027017,129.367614
308(기본),3,119,해도119안전센터,Hae-do 119 An-jeon Sent-teo,Haedo 119 Fire Emergency Center,36.022841,129.369901
308(기본),3,120,대해시장,Dae-hae Si-jang,Daehae Market,36.019766,129.369246
308(기본),3,121,장애인생산품판매시설,Jang-ae-in Saeng-san-pum Pan-mae Si-seol,,36.016089,129.37019
308(기본),3,122,형산로타리,Hyeong-san Ro-teo-ri,,36.011501,129.369179
308(기본),3,123,현대제철,Hyeon-dae Je-cheol,Hyundai Steel,36.0072,129.377528
308(기본),3,124,단지주유소,Dan-ji Ju-yu-so,Danji Gas Station,36.004102,129.380623
308(기본),3,125,포스코본사,Po-seu-ko Bon-sa,POSCO Head Office,36.000537,129.385233
308(기본),3,126,포항스틸야드,Po-hang Steel Yard,,35.998299,129.388148
308(기본),3,127,포스코2문,Po-seu-ko I Mun,POSCO 2nd Gate,35.995378,129.392534
308(기본),3,128,남구보건소,Nam-gu Bo-geon-so,Namgu Public Health Center,35.992607,129.396835
308(기본),3,129,청림삼거리,Cheong-rim Sam-geori,Cheongnim Three way Intersection,35.994466,129.402951
308(기본),3,130,청림초등학교,Cheong-rim Cho-deung Hak-gyo,Cheongnim Elementary School,35.992528,129.405691
308(기본),3,131,청림진달래아파트,Cheong-rim Jin-dal-rae A-pa-teu,,35.989479,129.40681
308(기본),3,132,구정리,Gu-jeong-ri,Gujeong-ri,35.98451,129.409809
308(기본),3,133,구정1리,Gu-jeong Il-ri,,35.982369,129.410905
308(기본),3,134,구정3리,Gu-jeong Sam-ri,Gujeong 3 Ri,35.979194,129.412248
308(기본),3,135,해병대서문,Hae-byeong-dae Seo-mun,Marine Corps Seomun,35.976683,129.413324
308(기본),3,136,용덕사거리,Yong-deok Sa-geori,Yongdeok Sageori,35.973335,129.414732
308(기본),3,137,오천초등학교,Oh-cheon Cho-deung Hak-gyo,Ocheon Elementary School,35.971474,129.415523
308(기본),3,138,오천농협세계지점,Oh-cheon Nong-hyeop Se-gye Ji-jeom,Ocheon Nonghyup Segye Branch,35.967967,129.41584
308(기본),3,139,오천환승센터(간선),Oh-cheon Hwan-seung Sent-teo (Ganseon),Ocheon Transfer Center (transit),35.965759,129.414734
308(기본),3,140,오천읍행정복지센터,Oh-cheon Eup Haeng-jeong Bok-ji Sent-teo,,35.962799,129.414085
308(기본),3,141,청호하이츠,Cheong-ho Ha-i-cheu,Cheongho Heights,35.95885,129.410324
308(기본),3,142,문덕3리,Mun-deok Sam-ri,Mundeok 3 Ri,35.955175,129.409309
308(기본),3,143,신문덕코아루,Sin-mun-deok Ko-a-ru,a newspaper dukkoaru,35.952185,129.407806
308(기본),3,144,천마아파트,Cheon-ma A-pa-teu,Cheonma Apartment,35.949635,129.409916
308(기본),3,145,용산2리,Yong-san I-ri,Yongsan 2 Ri,35.944397,129.40801
308(기본),3,146,용산1리,Yong-san Il-ri,Yongsan 1 Ri,35.941986,129.401757
308(기본),3,147,용산아파트,Yong-san A-pa-teu,Yongsan Apartment,35.94063,129.399179
308(기본),3,148,문충삼거리,Mun-chung Sam-geori,,35.940423,129.39378
308(기본),3,149,문덕2리,Mun-deok I-ri,Mundeok 2 Ri,35.940892,129.392206
308(기본),3,150,문덕차고지,Mun-deok Cha-go-ji,Mundeok Garage,35.940508,129.389981
600(기본-산대),3,0,양덕차고지,Yang-deok Cha-go-ji,Yangdeok Garage,36.07731,129.401999
600(기본-산대),3,1,청소년수련관,Cheong-son Yeon-su-ryeon-gwan,Youth Center,36.073611,129.398143
600(기본-산대),3,2,환호여중,Hwan-ho Yeo-jung,Hwanho Yeojung,36.071182,129.399063
600(기본-산대),3,3,라메르웨딩컨벤션,Ra-me-reu We-ding Keon-beon-syeon,,36.069702,129.396504
600(기본-산대),3,4,환호해맞이그린빌,Hwan-ho Hae-mat-i Geu-rin-bil,Hwanho Haemaji Green Ville,36.068297,129.391057
600(기본-산대),3,5,노인복지회관,No-in Bok-ji Hoe-gwan,Senior Welfare Center,36.066924,129.386482
600(기본-산대),3,6,설머리물회지구,Seol-meo-ri Mul-hwe Ji-gu,,36.065774,129.384722
600(기본-산대),3,7,동부초등학교,Dong-bu Cho-deung Hak-gyo,Dongbu Elementary School,36.062191,129.380719
600(기본-산대),3,8,두호동행정복지센터,Du-ho-dong Haeng-jeong Bok-ji Sent-teo,Duho-dong Administration & Welfare Center,36.060222,129.380042
600(기본-산대),3,9,롯데아파트,Rot-te A-pa-teu,Lotte Apartment,36.057957,129.377506
600(기본-산대),3,10,우방비치타운,Woo-bang Bi-chi Ta-un,Ubang Beach Town,36.054774,129.376284
600(기본-산대),3,11,영일대 해수욕장,Yeong-il-dae Hae-su-yok-jang,Yeongildae Beach,36.053985,129.376316
600(기본-산대),3,12,포항세관,Po-hang Se-gwan,Pohang Customs Office,36.052196,129.373372
600(기본-산대),3,13,롯데백화점,Rot-te Baek-hwa-jeom,Lotte Dept. Store,36.048811,129.370957
600(기본-산대),3,14,건강가정다문화센터,Geon-gang Ga-jeong Da-mun-hwa Sent-teo,,36.047859,129.365578
600(기본-산대),3,15,도심환승센터,Do-sim Hwan-seung Sent-teo,an urban Bus Transfer Center,36.043214,129.365284
600(기본-산대),3,16,서산사거리,Seo-san Sa-geori,Seosan Sageori,36.039567,129.363552
600(기본-산대),3,17,롯데시네마,Lotte Si-ne-ma,Byeongjeom Lotte Cinema,36.037396,129.362394
600(기본-산대),3,18,농협포항시지부,Nong-hyeop Po-hang Si-ji-bu,Nonghyup Pohangsi Branch,36.034241,129.36387
600(기본-산대),3,19,홈플러스,Hom-peul-leo-seu,Homeplus,36.031299,129.364658
600(기본-산대),3,20,죽도파출소,Juk-do Pa-chul-so,Jukdo Police Office,36.028436,129.362401
600(기본-산대),3,21,GS슈퍼마켓,GS Syoo-peo-ma-ket,GS Supermarket,36.025677,129.360192
600(기본-산대),3,22,고용복지플러스센터,Go-yong Bok-ji Peul-leo-seu Sent-teo,Employment & Welfare Plus Center,36.023018,129.358069
600(기본-산대),3,23,산업은행,San-eop Eun-haeng,KDB,36.018107,129.354529
600(기본-산대),3,24,교보생명,Gyo-bo Saeng-myeong,Kyobo Life Insurance,36.01522,129.35222
600(기본-산대),3,25,시외버스터미널,Si-oe Beo-seu Teo-mi-nal,Intercity Bus Terminal,36.013273,129.350668
600(기본-산대),3,26,한전포항지사,Han-jeon Po-hang Ji-sa,,36.010571,129.346573
600(기본-산대),3,27,효자사거리,Hyo-ja Sa-geori,Hyoja Sageori,36.008469,129.338724
600(기본-산대),3,28,SK뷰1차,SK Byu Il-cha,SK View #1,36.007827,129.335351
600(기본-산대),3,29,유강리,Yu-gang-ri,Yugangni,36.003733,129.320028
600(기본-산대),3,30,자명리,Ja-myeong-ri,,35.9985,129.307312
600(기본-산대),3,31,형강마을,Hyeong-gang Ma-eul,,35.99718,129.303548
600(기본-산대),3,32,유금리,Yu-geum-ri,,35.996965,129.291912
600(기본-산대),3,33,유금리입구,Yu-geum-ri Ip-gu,,35.995424,129.287807
600(기본-산대),3,34,강동,Gang-dong,Gangdong,35.987513,129.274764
600(기본-산대),3,35,인동리,In-dong-ri,Indong,35.985514,129.261168
600(기본-산대),3,36,양동마을,Yang-dong Ma-eul,,35.988648,129.255868
600(기본-산대),3,37,안강중학교,An-gang Jung-hak-gyo,,35.991379,129.229829
600(기본-산대),3,38,백년예식장,Baek-nyeon Ye-sik-jang,,35.991985,129.226065
600(기본-산대),3,39,안강파출소,An-gang Pa-chul-so,Angang Police Office,35.992345,129.223977
600(기본-산대),3,40,안강제일초등학교,An-gang Je-il Cho-deung Hak-gyo,Jeil Elementary School,35.992938,129.220185
600(기본-산대),3,41,안강서부터미널(상),An-gang Seo-bu Teo-mi-nal (Sang),,35.993248,129.215465
600(기본-산대),3,42,경주예일고등학교,Gyeong-ju Ye-il Go-deung Hak-gyo,,35.994047,129.211848
600(기본-산대),3,43,미루병원,Mi-ru Byeong-won,,35.994409,129.2092
600(기본-산대),3,44,한신청실아파트,Han-sin Cheong-sil A-pa-teu,Hansin.Cheongsil Apt.,35.994733,129.207036
600(기본-산대),3,45,표충각,Pyo-chung-gak,Pyochunggak,35.995606,129.204444
600(기본-산대),3,46,풍산금속,Pung-san Geum-sok,Pungsan Metal,35.99743,129.196206
600(기본-산대),3,47,산대리입구,San-dae-ri Ip-gu,,35.99908,129.19616
600(기본-산대),3,48,산대초등학교,San-dae Cho-deung Hak-gyo,,36.001575,129.196831
600(기본-산대),3,49,안강우방아파트,An-gang Woo-bang A-pa-teu,Ubang Apartment,36.004236,129.197285
600(기본-산대),3,50,새터입구,Sae-teo Ip-gu,Saeteo Entrance,36.005032,129.196226
600(기본-산대),3,51,에덴아파트,E-den A-pa-teu,Eden Apartment,36.004094,129.193461
600(기본-산대),3,52,안강삼도타운,An-gang Sam-do Ta-un,,36.002318,129.193023
600(기본-산대),3,53,안강골프연습장,An-gang Gol-peu Yeon-seup-jang,Angang Golf Zone,36.000418,129.189026
600(기본-산대),3,54,산대리한동아파트,San-dae-ri Han-dong A-pa-teu,,36.000428,129.183524
600(기본-산대),3,55,안강골프연습장,An-gang Gol-peu Yeon-seup-jang,Angang Golf Zone,36.000418,129.189026
600(기본-산대),3,56,안강삼도타운,An-gang Sam-do Ta-un,,36.002318,129.193023
600(기본-산대),3,57,에덴아파트,E-den A-pa-teu,Eden Apartment,36.004094,129.193461
600(기본-산대),3,58,새터입구,Sae-teo Ip-gu,Saeteo Entrance,36.005032,129.196226
600(기본-산대),3,59,안강우방아파트,An-gang Woo-bang A-pa-teu,Ubang Apartment,36.004236,129.197285
600(기본-산대),3,60,산대초등학교,San-dae Cho-deung Hak-gyo,,36.001575,129.196831
600(기본-산대),3,61,산대리입구,San-dae-ri Ip-gu,,35.99908,129.19616
600(기본-산대),3,62,풍산금속,Pung-san Geum-sok,Pungsan Metal,35.99743,129.196206
600(기본-산대),3,63,표충각,Pyo-chung-gak,Pyochunggak,35.995606,129.204444
600(기본-산대),3,64,한신청실아파트,Han-sin Cheong-sil A-pa-teu,Hansin.Cheongsil Apt.,35.994733,129.207036
600(기본-산대),3,65,미루병원,Mi-ru Byeong-won,,35.994409,129.2092
600(기본-산대),3,66,경주예일고등학교,Gyeong-ju Ye-il Go-deung Hak-gyo,,35.994047,129.211848
600(기본-산대),3,67,안강서부터미널(하),An-gang Seo-bu Teo-mi-nal (Ha),,35.993232,129.215576
600(기본-산대),3,68,안강제일초등학교,An-gang Je-il Cho-deung Hak-gyo,Jeil Elementary School,35.992938,129.220185
600(기본-산대),3,69,안강시장,An-gang Si-jang,Market,35.992469,129.222517
600(기본-산대),3,70,안강우체국,An-gang U-che-guk,Angang Post Office,35.99214,129.224631
600(기본-산대),3,71,백년예식장,Baek-nyeon Ye-sik-jang,,35.991985,129.226065
600(기본-산대),3,72,안강중학교,An-gang Jung-hak-gyo,,35.991379,129.229829
600(기본-산대),3,73,양동마을,Yang-dong Ma-eul,Yangdong Village,35.988648,129.255868
600(기본-산대),3,74,인동리,In-dong-ri,Indong,35.985514,129.261168
600(기본-산대),3,75,강동,Gang-dong,Gangdong,35.987513,129.274764
600(기본-산대),3,76,유금리입구,Yu-geum-ri Ip-gu,,35.995424,129.287807
600(기본-산대),3,77,유금리,Yu-geum-ri,,35.996965,129.291912
600(기본-산대),3,78,형강마을,Hyeong-gang Ma-eul,,35.99718,129.303548
600(기본-산대),3,79,자명리,Ja-myeong-ri,,35.9985,129.307312
600(기본-산대),3,80,유강터널출구,Yu-gang Teo-neol Chul-gu,River Tunnel Exit,35.999412,129.310687
600(기본-산대),3,81,유강정수장인근,Yu-gang Jeong-su-jang In-geun,Yugang Purification Plant Ingeun,36.001625,129.315553
600(기본-산대),3,82,유강고가,Yu-gang Go-ga,,36.003183,129.319318
600(기본-산대),3,83,효자건널목,Hyo-ja Geon-neol-mok,Hyoja Crossing,36.004992,129.323835
600(기본-산대),3,84,SK뷰1차,SK Byu Il-cha,SK View #1,36.007827,129.335351
600(기본-산대),3,85,효자사거리,Hyo-ja Sa-geori,Hyoja Sageori,36.008469,129.338724
600(기본-산대),3,86,대잠사거리,Dae-jam Sa-geori,Daejam Sageori,36.011389,129.34449
600(기본-산대),3,87,시외버스터미널,Si-oe Beo-seu Teo-mi-nal,Intercity Bus Terminal,36.013273,129.350668
600(기본-산대),3,88,교보생명,Gyo-bo Saeng-myeong,Kyobo Life Insurance,36.01522,129.35222
600(기본-산대),3,89,산업은행,San-eop Eun-haeng,KDB,36.018107,129.354529
600(기본-산대),3,90,고용복지플러스센터,Go-yong Bok-ji Peul-leo-seu Sent-teo,Employment & Welfare Plus Center,36.023018,129.358069
600(기본-산대),3,91,GS슈퍼마켓,GS Syoo-peo-ma-ket,GS Supermarket,36.025677,129.360192
600(기본-산대),3,92,죽도파출소,Juk-do Pa-chul-so,Jukdo Police Office,36.028436,129.362401
600(기본-산대),3,93,홈플러스(오거리),Hom-peul-leo-seu (O-geori),,36.030979,129.364774
600(기본-산대),3,94,농협포항시지부,Nong-hyeop Po-hang Si-ji-bu,Nonghyup Pohangsi Branch,36.034241,129.36387
600(기본-산대),3,95,롯데시네마,Lotte Si-ne-ma,ByeongJeom Lotte Cinema,36.037506,129.362364
600(기본-산대),3,96,서산사거리,Seo-san Sa-geori,Seosan Sageori,36.039567,129.363552
600(기본-산대),3,97,도심환승센터,Do-sim Hwan-seung Sent-teo,an urban Bus Transfer Center,36.043214,129.365284
600(기본-산대),3,98,세무서,Se-mu-seo,Tax Office,36.044777,129.365164
600(기본-산대),3,99,건강가정다문화센터,Geon-gang Ga-jeong Da-mun-hwa Sent-teo,,36.047859,129.365578
600(기본-산대),3,100,롯데백화점,Rot-te Baek-hwa-jeom,Lotte Dept. Store,36.048811,129.370957
600(기본-산대),3,101,포항세관,Po-hang Se-gwan,Pohang Customs Office,36.052196,129.373372
600(기본-산대),3,102,영일대 해수욕장,Yeong-il-dae Hae-su-yok-jang,Yeongildae Beach,36.053985,129.376316
600(기본-산대),3,103,롯데아파트,Rot-te A-pa-teu,Lotte Apartment,36.057957,129.377506
600(기본-산대),3,104,두호동행정복지센터,Du-ho-dong Haeng-jeong Bok-ji Sent-teo,Duho-dong Administration & Welfare Center,36.060222,129.380042
600(기본-산대),3,105,설머리물회지구,Seol-meo-ri Mul-hwe Ji-gu,,36.065774,129.384722
600(기본-산대),3,106,노인복지회관,No-in Bok-ji Hoe-gwan,Senior Welfare Center,36.066924,129.386482
600(기본-산대),3,107,환호해맞이그린빌,Hwan-ho Hae-mat-i Geu-rin-bil,Hwanho Haemaji Green Ville,36.068297,129.391057
600(기본-산대),3,108,환호공원,Hwan-ho Gong-won,Hwanho Park,36.069004,129.394441
600(기본-산대),3,109,라메르웨딩컨벤션,Ra-me-reu We-ding Keon-beon-syeon,,36.069702,129.396504
600(기본-산대),3,110,환호여중,Hwan-ho Yeo-jung,Hwanho Yeojung,36.071182,129.399063
600(기본-산대),3,111,청소년수련관,Cheong-son Yeon-su-ryeon-gwan,Youth Center,36.073611,129.398143
600(기본-산대),3,112,양덕차고지,Yang-deok Cha-go-ji,Yangdeok Garage,36.07731,129.401999
219,3,36,신형주택입구,Sin-hyeong Ju-taek Ip-gu,,35.988327,129.472349
219,3,37,석리,Seong-ni,,35.987247,129.460149
219,3,38,약전리,Yak-jeol-li,,35.988687,129.452389
219,3,39,황금상가,Hwang-geum Sang-ga,,35.988119,129.448843
219,3,40,신정리,Sin-jeong-ni,,35.988019,129.445991
219,3,41,동해초등학교,Dong-hae Cho-deung-hak-gyo,,35.987557,129.441894
219,3,42,코아루블루인시티,Koaroo Blue In City,,35.981054,129.443897
219,3,43,동해초등학교,Dong-hae Cho-deung-hak-gyo,,35.987557,129.441894
219,3,44,동해면행정복지센터,Dong-hae-myeon Haeng-jeong Bok-ji Center,,35.988842,129.44021
219,3,45,동해환승센터,Dong-hae Hwan-seung Center,,35.98872,129.436783
219,3,46,공항주유소,Gong-hang Ju-yu-so,,35.990354,129.42863
219,3,47,화신식물원,Hwa-sin Sing-mu-rwon,,35.991739,129.423883
219,3,48,포항남부소방서,Po-hang Nam-bu So-bang-seo,,35.992302,129.420302
219,3,49,해군 항공역사관,Hae-gun Hang-gong Yeok-sa-gwan,,35.995049,129.412731
219,3,50,해병대BOQ,Hae-byeong-dae BOQ,,35.996531,129.408485
219,3,51,청림삼거리,Cheong-nim Sam-geo-ri,,35.994466,129.402951
219,3,52,남구보건소,Nam-gu Bo-geon-so,,35.992607,129.396835
219,3,53,남보건소(무정차),Nam Bo-geon-so (Mu-jeong-cha),,35.993561,129.394375
219,3,54,포스코2문,Posco I-mun,,35.995378,129.392534
219,3,55,포항스틸야드,Po-hang Steel Yard,,35.998299,129.388148
219,3,56,포스코본사,Posco Bon-sa,,36.000537,129.385233
219,3,57,단지주유소,Dan-ji Ju-yu-so,,36.004102,129.380623
219,3,58,현대제철,Hyundai Je-cheol,,36.0072,129.377528
219,3,59,형산로터리(무정차),Hyeong-san Rotary (Mu-jeong-cha),,36.011029,129.372525
219,3,60,형산로터리,Hyeong-san Rotary,,36.011641,129.368446
219,3,61,장애인생산품판매시설,Jang-ae-in Saeng-san-pum Pan-mae Si-seol,,36.016089,129.37019
219,3,62,대해시장,Dae-hae Si-jang,,36.019766,129.369246
219,3,63,해도119안전센터,Hae-do I-ril-gu An-jeon Center,,36.022841,129.369901
219,3,64,고속버스터미널,Go-sok Bus Terminal,,36.027017,129.367614
219,3,65,오거리,O-geo-ri,,36.031311,129.366234
219,3,66,죽도시장,Juk-do Si-jang,,36.035694,129.365236
219,3,67,육거리,Yuk-geo-ri,,36.039702,129.366432
219,3,68,수인사,Su-in-sa,,36.040963,129.365311
219,3,69,도심환승센터,Do-sim Hwan-seung Center,,36.043214,129.365284
207(기본),3,0,양덕차고지,Yang-deok Cha-go-ji,Yangdeok Garage,36.077248,129.401686
207(기본),3,0,양덕차고지,Yang-deok Cha-go-ji,Yangdeok Garage,36.077248,129.401686
207(기본),3,1,양덕한마음체육관,Yang-deok Han-maeum Che-yuk-gwan,Yangdeok Hanmaeum Gymnasium,36.078189,129.40639
207(기본),3,2,북부장애인복지회관,Buk-bu Jang-ae-in Bok-ji-hoe-gwan,,36.07902,129.409196
207(기본),3,3,장량하수처리장,Jang-nyang Ha-su Cheo-ri-jang,Jangnyang Sewage Treatment Plant,36.082462,129.410095
207(기본),3,4,포항대학교,Po-hang Dae-hak-gyo,,36.084552,129.408726
207(기본),3,5,삼성쉐르빌,Sam-seong Swereubil,Samsung Chereville,36.0865,129.405079
207(기본),3,6,풍림아이원,Pung-nim Ai-won,Poonglim Iwant,36.084969,129.401663
207(기본),3,7,농협하나로클럽,Nong-hyeop Ha-na-ro Club,NH Hanaroclub,36.081899,129.39859
207(기본),3,8,농협양덕지점,Nong-hyeop Yang-deok Ji-jeom,Nonghyup Yangdeok Branch,36.080083,129.396745
207(기본),3,9,청소년수련관,Cheong-so-nyeon Su-ryeon-gwan,Youth Center,36.073502,129.397843
207(기본),3,10,환호여중,Hwan-ho Yeo-jung,Hwanho Yeojung,36.071182,129.399063
207(기본),3,11,라메르웨딩컨벤션,Ramereu Wedding Convention,,36.069702,129.396504
207(기본),3,12,환호해맞이그린빌,Hwan-ho Hae-ma-ji Greenvil,Hwanho Haemaji Green Ville,36.068843,129.392355
207(기본),3,13,노인복지회관,Noin Bok-ji-hoe-gwan,Senior Welfare Center,36.066924,129.386482
207(기본),3,14,설머리물회지구,Seol-meo-ri Mul-hoe-ji-gu,,36.065774,129.384722
207(기본),3,15,동부초등학교,Dong-bu Cho-deung-hak-gyo,Dongbu Elementary School,36.062191,129.380719
207(기본),3,16,두호동행정복지센터,Du-ho-dong Haeng-jeong Bok-ji Center,Duho-dong Administration & Welfare Center,36.06034,129.378882
207(기본),3,17,롯데아파트,Lotte A-pa-teu,Lotte Apartment,36.057957,129.377506
207(기본),3,18,우방비치타운,U-bang Beach Town,Ubang Beach Town,36.054774,129.376284
207(기본),3,19,영일대해수욕장,Yeong-il-dae Hae-su-yok-jang,Yeongildae Beach,36.053208,129.374828
207(기본),3,20,포항세관,Po-hang Se-gwan,Pohang Customs Office,36.051393,129.371833
207(기본),3,21,롯데백화점,Lotte Baek-hwa-jeom,Lotte Dept. Store,36.048811,129.370957
207(기본),3,22,북부시장/채움병원,Buk-bu Si-jang/Chae-um Byeong-won,,36.04604,129.369426
207(기본),3,23,국민건강보험공단,Gung-min Geon-gang Bo-heom Gong-dan,National Health Insurance Service,36.041924,129.367056
207(기본),3,24,중앙상가,Jung-ang Sang-ga,Jungang Commercial Center,36.037419,129.365216
207(기본),3,25,죽도시장,Juk-do-si-jang,Jukdo Market,36.033661,129.365614
207(기본),3,26,홈플러스,Homeplus,Homeplus,36.031299,129.364658
207(기본),3,27,죽도파출소,Juk-do Pa-chul-so,Jukdo Police Office,36.028436,129.362401
207(기본),3,28,GS슈퍼마켓,GS Supermarket,GS Supermarket,36.025677,129.360192
207(기본),3,29,고용복지플러스센터,Go-yong Bok-ji Plus Center,Employment & Welfare Plus Center,36.023018,129.358069
